,speed,gear,brake,throttle,revs,transmission_speed
4374,[7.785296257601378],[2.0],[0.0],[0.0],[600.0],[352.19279713619414]
4375,[7.78522280633343],[2.0],[0.0],[0.0],[600.0],[352.1894743329692]
4376,[7.78514947891173],[2.0],[0.0],[0.0],[600.0],[352.1861571323257]
4377,[7.785076275131354],[2.0],[0.0],[0.0],[600.0],[352.18284552499335]
4378,[7.785003194787702],[2.0],[0.0],[0.0],[600.0],[352.17953950171625]
4379,[7.7849302376765],[2.0],[0.0],[0.0],[600.0],[352.17623905325354]
4380,[7.784857403593799],[2.0],[0.0],[0.0],[600.0],[352.1729441703789]
4381,[7.784784692335977],[2.0],[0.0],[0.0],[600.0],[352.1696548438808]
4382,[7.784712103699731],[2.0],[0.0],[0.0],[600.0],[352.1663710645622]
4383,[7.784639637482086],[2.0],[0.0],[0.0],[600.0],[352.1630928232409]
4384,[7.784567293480389],[2.0],[0.0],[0.0],[600.0],[352.1598201107492]
4385,[7.78449507149231],[2.0],[0.0],[0.0],[600.0],[352.1565529179341]
4386,[7.7844229713158395],[2.0],[0.0],[0.0],[600.0],[352.1532912356571]
4387,[7.784350992749293],[2.0],[0.0],[0.0],[600.0],[352.1500350547942]
4388,[7.784279135591305],[2.0],[0.0],[0.0],[600.0],[352.1467843662361]
4389,[7.784207399640832],[2.0],[0.0],[0.0],[600.0],[352.1435391608879]
4390,[7.784135784697149],[2.0],[0.0],[0.0],[600.0],[352.1402994296692]
4391,[7.784064290559853],[2.0],[0.0],[0.0],[600.0],[352.13706516351414]
4392,[7.783992917028859],[2.0],[0.0],[0.0],[600.0],[352.1338363533712]
4393,[7.783921663904402],[2.0],[0.0],[0.0],[600.0],[352.13061299020336]
4394,[7.783850530987035],[2.0],[0.0],[0.0],[600.0],[352.1273950649881]
4395,[7.783779518077628],[2.0],[0.0],[0.0],[600.0],[352.124182568717]
4396,[7.783708624977373],[2.0],[0.0],[0.0],[600.0],[352.1209754923964]
4397,[7.783637851487772],[2.0],[0.0],[0.0],[600.0],[352.1177738270467]
4398,[7.783567197410652],[2.0],[0.0],[0.0],[600.0],[352.1145775637027]
4399,[7.783496662548147],[2.0],[0.0],[0.0],[600.0],[352.11138669341346]
4400,[7.783426246702715],[2.0],[0.0],[0.0],[600.0],[352.10820120724253]
4401,[7.783355949677124],[2.0],[0.0],[0.0],[600.0],[352.1050210962674]
4402,[7.783285771274459],[2.0],[0.0],[0.0],[600.0],[352.10184635158004]
4403,[7.7832157112981175],[2.0],[0.0],[0.0],[600.0],[352.0986769642866]
4404,[7.783145769551815],[2.0],[0.0],[0.0],[600.0],[352.09551292550736]
4405,[7.7830759458395775],[2.0],[0.0],[0.0],[600.0],[352.0923542263768]
4406,[7.78300623996574],[2.0],[0.0],[0.0],[600.0],[352.0892008580436]
4407,[7.782936651734957],[2.0],[0.0],[0.0],[600.0],[352.0860528116706]
4408,[7.782867180952194],[2.0],[0.0],[0.0],[600.0],[352.08291007843457]
4409,[7.782797827422723],[2.0],[0.0],[0.0],[600.0],[352.0797726495266]
4410,[7.782728590952131],[2.0],[0.0],[0.0],[600.0],[352.0766405161517]
4411,[7.782659471346315],[2.0],[0.0],[0.0],[600.0],[352.0735136695291]
4412,[7.782590468411484],[2.0],[0.0],[0.0],[600.0],[352.0703921008919]
4413,[7.782521581954152],[2.0],[0.0],[0.0],[600.0],[352.0672758014873]
4414,[7.782452811781148],[2.0],[0.0],[0.0],[600.0],[352.0641647625764]
4415,[7.782384157699604],[2.0],[0.0],[0.0],[600.0],[352.06105897543443]
4416,[7.782315619516966],[2.0],[0.0],[0.0],[600.0],[352.0579584313504]
4417,[7.782247197040984],[2.0],[0.0],[0.0],[600.0],[352.05486312162736]
4418,[7.7821788900797175],[2.0],[0.0],[0.0],[600.0],[352.0517730375822]
4419,[7.7821106984415325],[2.0],[0.0],[0.0],[600.0],[352.04868817054574]
4420,[7.782042621935099],[2.0],[0.0],[0.0],[600.0],[352.0456085118627]
4421,[7.781974660369397],[2.0],[0.0],[0.0],[600.0],[352.04253405289154]
4422,[7.781906813553712],[2.0],[0.0],[0.0],[600.0],[352.0394647850047]
4423,[7.781839081297632],[2.0],[0.0],[0.0],[600.0],[352.03640069958834]
4424,[7.781771463411052],[2.0],[0.0],[0.0],[600.0],[352.0333417880424]
4425,[7.781703959704168],[2.0],[0.0],[0.0],[600.0],[352.03028804178047]
4426,[7.781636569987484],[2.0],[0.0],[0.0],[600.0],[352.02723945223016]
4427,[7.781569294071806],[2.0],[0.0],[0.0],[600.0],[352.02419601083255]
4428,[7.781502131768242],[2.0],[0.0],[0.0],[600.0],[352.0211577090427]
4429,[7.781435082888203],[2.0],[0.0],[0.0],[600.0],[352.01812453832906]
4430,[7.781368147243404],[2.0],[0.0],[0.0],[600.0],[352.0150964901739]
4431,[7.781301324645857],[2.0],[0.0],[0.0],[600.0],[352.0120735560731]
4432,[7.781234614907879],[2.0],[0.0],[0.0],[600.0],[352.0090557275362]
4433,[7.781168017842086],[2.0],[0.0],[0.0],[600.0],[352.0060429960862]
4434,[7.781101533261396],[2.0],[0.0],[0.0],[600.0],[352.0030353532599]
4435,[7.781035160979027],[2.0],[0.0],[0.0],[600.0],[352.00003279060763]
4436,[7.7809689008084915],[2.0],[0.0],[0.0],[600.0],[351.9970352996931]
4437,[7.780902752563608],[2.0],[0.0],[0.0],[600.0],[351.99404287209364]
4438,[7.78083671605849],[2.0],[0.0],[0.0],[600.0],[351.9910554994001]
4439,[7.780770791107547],[2.0],[0.0],[0.0],[600.0],[351.9880731732168]
4440,[7.780704977525488],[2.0],[0.0],[0.0],[600.0],[351.9850958851615]
4441,[7.780639275127323],[2.0],[0.0],[0.0],[600.0],[351.98212362686553]
4442,[7.780573683728352],[2.0],[0.0],[0.0],[600.0],[351.9791563899734]
4443,[7.780508203144175],[2.0],[0.0],[0.0],[600.0],[351.9761941661432]
4444,[7.780442833190688],[2.0],[0.0],[0.0],[600.0],[351.9732369470464]
4445,[7.780377573684083],[2.0],[0.0],[0.0],[600.0],[351.97028472436784]
4446,[7.780312424440844],[2.0],[0.0],[0.0],[600.0],[351.9673374898056]
4447,[7.780247385277751],[2.0],[0.0],[0.0],[600.0],[351.96439523507115]
4448,[7.780182456011879],[2.0],[0.0],[0.0],[600.0],[351.9614579518892]
4449,[7.780117636460593],[2.0],[0.0],[0.0],[600.0],[351.95852563199793]
4450,[7.78005292644156],[2.0],[0.0],[0.0],[600.0],[351.95559826714856]
4451,[7.779988325772731],[2.0],[0.0],[0.0],[600.0],[351.95267584910573]
4452,[7.779923834272352],[2.0],[0.0],[0.0],[600.0],[351.9497583696472]
4453,[7.779859451758961],[2.0],[0.0],[0.0],[600.0],[351.946845820564]
4454,[7.779795178051389],[2.0],[0.0],[0.0],[600.0],[351.94393819366024]
4455,[7.779731012968756],[2.0],[0.0],[0.0],[600.0],[351.9410354807534]
4456,[7.779666956330473],[2.0],[0.0],[0.0],[600.0],[351.93813767367385]
4457,[7.779603007956244],[2.0],[0.0],[0.0],[600.0],[351.93524476426524]
4458,[7.779539167666058],[2.0],[0.0],[0.0],[600.0],[351.9323567443843]
4459,[7.779475435280195],[2.0],[0.0],[0.0],[600.0],[351.9294736059009]
4460,[7.779411810619227],[2.0],[0.0],[0.0],[600.0],[351.92659534069793]
4461,[7.779348293504011],[2.0],[0.0],[0.0],[600.0],[351.92372194067127]
4462,[7.779284883755692],[2.0],[0.0],[0.0],[600.0],[351.9208533977299]
4463,[7.779221581195704],[2.0],[0.0],[0.0],[600.0],[351.9179897037958]
4464,[7.7791583856457684],[2.0],[0.0],[0.0],[600.0],[351.91513085080396]
4465,[7.779095296927892],[2.0],[0.0],[0.0],[600.0],[351.91227683070235]
4466,[7.779032314864369],[2.0],[0.0],[0.0],[600.0],[351.9094276354518]
4467,[7.77896943927778],[2.0],[0.0],[0.0],[600.0],[351.9065832570261]
4468,[7.778906669990988],[2.0],[0.0],[0.0],[600.0],[351.9037436874121]
4469,[7.778844006827145],[2.0],[0.0],[0.0],[600.0],[351.9009089186093]
4470,[7.778781449609686],[2.0],[0.0],[0.0],[600.0],[351.8980789426303]
4471,[7.7787189981623275],[2.0],[0.0],[0.0],[600.0],[351.8952537515005]
4472,[7.778656652309075],[2.0],[0.0],[0.0],[600.0],[351.892433337258]
4473,[7.778594411874214],[2.0],[0.0],[0.0],[600.0],[351.88961769195384]
4474,[7.77853227668231],[2.0],[0.0],[0.0],[600.0],[351.88680680765185]
4475,[7.778470246558219],[2.0],[0.0],[0.0],[600.0],[351.8840006764286]
4476,[7.7784083213270705],[2.0],[0.0],[0.0],[600.0],[351.88119929037344]
4477,[7.778346500814282],[2.0],[0.0],[0.0],[600.0],[351.8784026415885]
4478,[7.778284784845548],[2.0],[0.0],[0.0],[600.0],[351.8756107221885]
4479,[7.778223173246848],[2.0],[0.0],[0.0],[600.0],[351.87282352430105]
4480,[7.778161665844436],[2.0],[0.0],[0.0],[600.0],[351.8700410400663]
4481,[7.778100262464854],[2.0],[0.0],[0.0],[600.0],[351.86726326163716]
4482,[7.7780389629349145],[2.0],[0.0],[0.0],[600.0],[351.86449018117906]
4483,[7.777977767081715],[2.0],[0.0],[0.0],[600.0],[351.86172179087015]
4484,[7.77791667473263],[2.0],[0.0],[0.0],[600.0],[351.8589580829012]
4485,[7.777855685715312],[2.0],[0.0],[0.0],[600.0],[351.8561990494755]
4486,[7.777794799857693],[2.0],[0.0],[0.0],[600.0],[351.85344468280897]
4487,[7.7777340169879805],[2.0],[0.0],[0.0],[600.0],[351.85069497513007]
4488,[7.777673336934659],[2.0],[0.0],[0.0],[600.0],[351.8479499186797]
4489,[7.777612759526491],[2.0],[0.0],[0.0],[600.0],[351.84520950571147]
4490,[7.777552284592514],[2.0],[0.0],[0.0],[600.0],[351.8424737284913]
4491,[7.777491911962044],[2.0],[0.0],[0.0],[600.0],[351.8397425792977]
4492,[7.777431641464666],[2.0],[0.0],[0.0],[600.0],[351.8370160504215]
4493,[7.7773714729302466],[2.0],[0.0],[0.0],[600.0],[351.8342941341661]
4494,[7.777311406188925],[2.0],[0.0],[0.0],[600.0],[351.8315768228473]
4495,[7.777251441071112],[2.0],[0.0],[0.0],[600.0],[351.8288641087932]
4496,[7.777191577407495],[2.0],[0.0],[0.0],[600.0],[351.82615598434444]
4497,[7.777131815029033],[2.0],[0.0],[0.0],[600.0],[351.82345244185393]
4498,[7.77707215376696],[2.0],[0.0],[0.0],[600.0],[351.82075347368686]
4499,[7.7770125934527785],[2.0],[0.0],[0.0],[600.0],[351.8180590722209]
4500,[7.776953133918268],[2.0],[0.0],[0.0],[600.0],[351.8153692298458]
4501,[7.776893774995476],[2.0],[0.0],[0.0],[600.0],[351.81268393896397]
4502,[7.776834516516723],[2.0],[0.0],[0.0],[600.0],[351.8100031919897]
4503,[7.776775358314599],[2.0],[0.0],[0.0],[600.0],[351.8073269813498]
4504,[7.776716300221963],[2.0],[0.0],[0.0],[600.0],[351.80465529948304]
4505,[7.7766573420719505],[2.0],[0.0],[0.0],[600.0],[351.8019881388407]
4506,[7.776598483697962],[2.0],[0.0],[0.0],[600.0],[351.79932549188624]
4507,[7.776539724933664],[2.0],[0.0],[0.0],[600.0],[351.796667351095]
4508,[7.776481065612997],[2.0],[0.0],[0.0],[600.0],[351.7940137089547]
4509,[7.776422505570169],[2.0],[0.0],[0.0],[600.0],[351.79136455796527]
4510,[7.776364044639654],[2.0],[0.0],[0.0],[600.0],[351.78871989063856]
4511,[7.7763056826561945],[2.0],[0.0],[0.0],[600.0],[351.7860796994986]
4512,[7.776247419454801],[2.0],[0.0],[0.0],[600.0],[351.7834439770817]
4513,[7.776189254870752],[2.0],[0.0],[0.0],[600.0],[351.7808127159359]
4514,[7.776131188739586],[2.0],[0.0],[0.0],[600.0],[351.77818590862154]
4515,[7.776073220897115],[2.0],[0.0],[0.0],[600.0],[351.7755635477109]
4516,[7.776015351179413],[2.0],[0.0],[0.0],[600.0],[351.7729456257882]
4517,[7.775957579422819],[2.0],[0.0],[0.0],[600.0],[351.7703321354499]
4518,[7.7758999054639375],[2.0],[0.0],[0.0],[600.0],[351.76772306930417]
4519,[7.775842329139638],[2.0],[0.0],[0.0],[600.0],[351.76511841997126]
4520,[7.775784850287053],[2.0],[0.0],[0.0],[600.0],[351.76251818008336]
4521,[7.775727468743579],[2.0],[0.0],[0.0],[600.0],[351.7599223422846]
4522,[7.775670184346874],[2.0],[0.0],[0.0],[600.0],[351.7573308992309]
4523,[7.7756129969348615],[2.0],[0.0],[0.0],[600.0],[351.75474384359023]
4524,[7.775555906345726],[2.0],[0.0],[0.0],[600.0],[351.7521611680423]
4525,[7.7754989124179135],[2.0],[0.0],[0.0],[600.0],[351.74958286527874]
4526,[7.775442014990133],[2.0],[0.0],[0.0],[600.0],[351.747008928003]
4527,[7.775385213901352],[2.0],[0.0],[0.0],[600.0],[351.7444393489303]
4528,[7.775328508990799],[2.0],[0.0],[0.0],[600.0],[351.7418741207877]
4529,[7.7752719000979695],[2.0],[0.0],[0.0],[600.0],[351.73931323631405]
4530,[7.77521538706261],[2.0],[0.0],[0.0],[600.0],[351.73675668825996]
4531,[7.775158969724731],[2.0],[0.0],[0.0],[600.0],[351.73420446938775]
4532,[7.775102647924602],[2.0],[0.0],[0.0],[600.0],[351.7316565724714]
4533,[7.775046421502751],[2.0],[0.0],[0.0],[600.0],[351.72911299029687]
4534,[7.774990290299963],[2.0],[0.0],[0.0],[600.0],[351.7265737156614]
4535,[7.774934254157285],[2.0],[0.0],[0.0],[600.0],[351.7240387413743]
4536,[7.774878313470549],[2.0],[0.0],[0.0],[600.0],[351.72150808534235]
4537,[7.7748224816741445],[2.0],[0.0],[0.0],[600.0],[351.718982355313]
4538,[7.774766758558994],[2.0],[0.0],[0.0],[600.0],[351.7164615418281]
4539,[7.774711143916413],[2.0],[0.0],[0.0],[600.0],[351.7139456354471]
4540,[7.774655637538102],[2.0],[0.0],[0.0],[600.0],[351.71143462674695]
4541,[7.774600239216156],[2.0],[0.0],[0.0],[600.0],[351.70892850632237]
4542,[7.774544948743056],[2.0],[0.0],[0.0],[600.0],[351.70642726478553]
4543,[7.774489765911669],[2.0],[0.0],[0.0],[600.0],[351.70393089276615]
4544,[7.7744346905152515],[2.0],[0.0],[0.0],[600.0],[351.7014393809115]
4545,[7.774379722347445],[2.0],[0.0],[0.0],[600.0],[351.6989527198863]
4546,[7.774324861202274],[2.0],[0.0],[0.0],[600.0],[351.6964709003727]
4547,[7.774270106874154],[2.0],[0.0],[0.0],[600.0],[351.6939939130702]
4548,[7.774215459157878],[2.0],[0.0],[0.0],[600.0],[351.6915217486957]
4549,[7.774160917848624],[2.0],[0.0],[0.0],[600.0],[351.6890543979836]
4550,[7.774106482741958],[2.0],[0.0],[0.0],[600.0],[351.6865918516855]
4551,[7.774052153633822],[2.0],[0.0],[0.0],[600.0],[351.68413410057013]
4552,[7.773997930320541],[2.0],[0.0],[0.0],[600.0],[351.68168113542373]
4553,[7.773943812598823],[2.0],[0.0],[0.0],[600.0],[351.6792329470496]
4554,[7.773889800265754],[2.0],[0.0],[0.0],[600.0],[351.67678952626846]
4555,[7.773835893118799],[2.0],[0.0],[0.0],[600.0],[351.6743508639179]
4556,[7.773782090955803],[2.0],[0.0],[0.0],[600.0],[351.67191695085273]
4557,[7.7737283935749915],[2.0],[0.0],[0.0],[600.0],[351.66948777794505]
4558,[7.77367480077496],[2.0],[0.0],[0.0],[600.0],[351.6670633360838]
4559,[7.773621312354689],[2.0],[0.0],[0.0],[600.0],[351.66464361617506]
4560,[7.77356792811353],[2.0],[0.0],[0.0],[600.0],[351.662228609142]
4561,[7.773514647851212],[2.0],[0.0],[0.0],[600.0],[351.65981830592466]
4562,[7.77346147136784],[2.0],[0.0],[0.0],[600.0],[351.65741269748]
4563,[7.773408398463888],[2.0],[0.0],[0.0],[600.0],[351.6550117747821]
4564,[7.773355428940209],[2.0],[0.0],[0.0],[600.0],[351.65261552882174]
4565,[7.773302562598026],[2.0],[0.0],[0.0],[600.0],[351.6502239506067]
4566,[7.773249799238936],[2.0],[0.0],[0.0],[600.0],[351.64783703116143]
4567,[7.773197138664905],[2.0],[0.0],[0.0],[600.0],[351.64545476152733]
4568,[7.77314458067827],[2.0],[0.0],[0.0],[600.0],[351.6430771327625]
4569,[7.773092125081741],[2.0],[0.0],[0.0],[600.0],[351.6407041359419]
4570,[7.773039771678396],[2.0],[0.0],[0.0],[600.0],[351.63833576215706]
4571,[7.772987520271681],[2.0],[0.0],[0.0],[600.0],[351.63597200251627]
4572,[7.77293537066541],[2.0],[0.0],[0.0],[600.0],[351.6336128481444]
4573,[7.772883322663766],[2.0],[0.0],[0.0],[600.0],[351.6312582901831]
4574,[7.772831376071297],[2.0],[0.0],[0.0],[600.0],[351.6289083197905]
4575,[7.772779530692921],[2.0],[0.0],[0.0],[600.0],[351.6265629281413]
4576,[7.772727786333916],[2.0],[0.0],[0.0],[600.0],[351.62422210642677]
4577,[7.772676142799929],[2.0],[0.0],[0.0],[600.0],[351.6218858458547]
4578,[7.772624599896972],[2.0],[0.0],[0.0],[600.0],[351.61955413764935]
4579,[7.772573157431418],[2.0],[0.0],[0.0],[600.0],[351.6172269730514]
4580,[7.772521815210004],[2.0],[0.0],[0.0],[600.0],[351.61490434331796]
4581,[7.772470573039827],[2.0],[0.0],[0.0],[600.0],[351.61258623972265]
4582,[7.772419430728353],[2.0],[0.0],[0.0],[600.0],[351.6102726535553]
4583,[7.7723683880833985],[2.0],[0.0],[0.0],[600.0],[351.6079635761221]
4584,[7.77231744491315],[2.0],[0.0],[0.0],[600.0],[351.6056589987455]
4585,[7.772266601026149],[2.0],[0.0],[0.0],[600.0],[351.6033589127645]
4586,[7.7722158562312975],[2.0],[0.0],[0.0],[600.0],[351.6010633095341]
4587,[7.772165210337855],[2.0],[0.0],[0.0],[600.0],[351.59877218042544]
4588,[7.772114663155439],[2.0],[0.0],[0.0],[600.0],[351.5964855168261]
4589,[7.7720642144940255],[2.0],[0.0],[0.0],[600.0],[351.5942033101397]
4590,[7.772013864163946],[2.0],[0.0],[0.0],[600.0],[351.5919255517859]
4591,[7.771963611975888],[2.0],[0.0],[0.0],[600.0],[351.5896522332006]
4592,[7.7719134577408955],[2.0],[0.0],[0.0],[600.0],[351.58738334583575]
4593,[7.771863401270365],[2.0],[0.0],[0.0],[600.0],[351.58511888115936]
4594,[7.771813442376051],[2.0],[0.0],[0.0],[600.0],[351.5828588306554]
4595,[7.771763580870058],[2.0],[0.0],[0.0],[600.0],[351.5806031858239]
4596,[7.771713816564843],[2.0],[0.0],[0.0],[600.0],[351.57835193818073]
4597,[7.771664149273218],[2.0],[0.0],[0.0],[600.0],[351.5761050792579]
4598,[7.771614578808344],[2.0],[0.0],[0.0],[600.0],[351.57386260060304]
4599,[7.771565104983735],[2.0],[0.0],[0.0],[600.0],[351.57162449377995]
4600,[7.771515727613254],[2.0],[0.0],[0.0],[600.0],[351.5693907503681]
4601,[7.7714664465111145],[2.0],[0.0],[0.0],[600.0],[351.56716136196275]
4602,[7.771417261491878],[2.0],[0.0],[0.0],[600.0],[351.56493632017515]
4603,[7.7713681723704555],[2.0],[0.0],[0.0],[600.0],[351.56271561663215]
4604,[7.771319178962107],[2.0],[0.0],[0.0],[600.0],[351.5604992429764]
4605,[7.771270281082436],[2.0],[0.0],[0.0],[600.0],[351.55828719086617]
4606,[7.771221478547396],[2.0],[0.0],[0.0],[600.0],[351.5560794519755]
4607,[7.771172771173283],[2.0],[0.0],[0.0],[600.0],[351.553876017994]
4608,[7.771124158776743],[2.0],[0.0],[0.0],[600.0],[351.5516768806271]
4609,[7.7710756411747655],[2.0],[0.0],[0.0],[600.0],[351.5494820315956]
4610,[7.771027218184679],[2.0],[0.0],[0.0],[600.0],[351.5472914626359]
4611,[7.770978889624165],[2.0],[0.0],[0.0],[600.0],[351.54510516550005]
4612,[7.770930655311238],[2.0],[0.0],[0.0],[600.0],[351.5429231319556]
4613,[7.770882515064261],[2.0],[0.0],[0.0],[600.0],[351.5407453537855]
4614,[7.770834468701937],[2.0],[0.0],[0.0],[600.0],[351.5385718227882]
4615,[7.77078651604331],[2.0],[0.0],[0.0],[600.0],[351.53640253077754]
4616,[7.770738656907763],[2.0],[0.0],[0.0],[600.0],[351.5342374695829]
4617,[7.770690891115023],[2.0],[0.0],[0.0],[600.0],[351.53207663104877]
4618,[7.770643218485151],[2.0],[0.0],[0.0],[600.0],[351.5299200070353]
4619,[7.770595638838551],[2.0],[0.0],[0.0],[600.0],[351.5277675894177]
4620,[7.770548151995962],[2.0],[0.0],[0.0],[600.0],[351.52561937008664]
4621,[7.770500757778464],[2.0],[0.0],[0.0],[600.0],[351.5234753409481]
4622,[7.77045345600747],[2.0],[0.0],[0.0],[600.0],[351.521335493923]
4623,[7.770406246504729],[2.0],[0.0],[0.0],[600.0],[351.5191998209478]
4624,[7.7703591290923315],[2.0],[0.0],[0.0],[600.0],[351.517068313974]
4625,[7.770312103592696],[2.0],[0.0],[0.0],[600.0],[351.5149409649682]
4626,[7.770265169828579],[2.0],[0.0],[0.0],[600.0],[351.51281776591225]
4627,[7.770218327623069],[2.0],[0.0],[0.0],[600.0],[351.510698708803]
4628,[7.770171576799591],[2.0],[0.0],[0.0],[600.0],[351.5085837856524]
4629,[7.770124917181899],[2.0],[0.0],[0.0],[600.0],[351.50647298848753]
4630,[7.7700783485940805],[2.0],[0.0],[0.0],[600.0],[351.5043663093504]
4631,[7.7700318708605565],[2.0],[0.0],[0.0],[600.0],[351.5022637402981]
4632,[7.769985483806075],[2.0],[0.0],[0.0],[600.0],[351.50016527340244]
4633,[7.769939187255716],[2.0],[0.0],[0.0],[600.0],[351.4980709007506]
4634,[7.76989298103489],[2.0],[0.0],[0.0],[600.0],[351.4959806144443]
4635,[7.7698468649693355],[2.0],[0.0],[0.0],[600.0],[351.4938944066003]
4636,[7.7698008388851205],[2.0],[0.0],[0.0],[600.0],[351.4918122693502]
4637,[7.769754902608639],[2.0],[0.0],[0.0],[600.0],[351.4897341948404]
4638,[7.769709055966615],[2.0],[0.0],[0.0],[600.0],[351.48766017523224]
4639,[7.769663298786096],[2.0],[0.0],[0.0],[600.0],[351.4855902027016]
4640,[7.769617630894459],[2.0],[0.0],[0.0],[600.0],[351.4835242694394]
4641,[7.769572052119403],[2.0],[0.0],[0.0],[600.0],[351.4814623676509]
4642,[7.769526562288956],[2.0],[0.0],[0.0],[600.0],[351.4794044895566]
4643,[7.769481161231467],[2.0],[0.0],[0.0],[600.0],[351.47735062739116]
4644,[7.769435848775609],[2.0],[0.0],[0.0],[600.0],[351.47530077340423]
4645,[7.769390624750383],[2.0],[0.0],[0.0],[600.0],[351.47325491985987]
4646,[7.7693454889851035],[2.0],[0.0],[0.0],[600.0],[351.4712130590368]
4647,[7.769300441309417],[2.0],[0.0],[0.0],[600.0],[351.4691751832284]
4648,[7.769255481553284],[2.0],[0.0],[0.0],[600.0],[351.4671412847424]
4649,[7.76921060954699],[2.0],[0.0],[0.0],[600.0],[351.46511135590134]
4650,[7.7691658251211395],[2.0],[0.0],[0.0],[600.0],[351.4630853890419]
4651,[7.769121128106656],[2.0],[0.0],[0.0],[600.0],[351.4610633765156]
4652,[7.769076518334785],[2.0],[0.0],[0.0],[600.0],[351.459045310688]
4653,[7.769031995637087],[2.0],[0.0],[0.0],[600.0],[351.45703118393936]
4654,[7.768987559845442],[2.0],[0.0],[0.0],[600.0],[351.4550209886642]
4655,[7.768943210792047],[2.0],[0.0],[0.0],[600.0],[351.4530147172715]
4656,[7.768898948309418],[2.0],[0.0],[0.0],[600.0],[351.4510123621845]
4657,[7.768854772230384],[2.0],[0.0],[0.0],[600.0],[351.44901391584074]
4658,[7.768810682388093],[2.0],[0.0],[0.0],[600.0],[351.44701937069203]
4659,[7.7687666786160054],[2.0],[0.0],[0.0],[600.0],[351.44502871920446]
4660,[7.768722760747899],[2.0],[0.0],[0.0],[600.0],[351.44304195385854]
4661,[7.768678928617862],[2.0],[0.0],[0.0],[600.0],[351.4410590671486]
4662,[7.768635182060301],[2.0],[0.0],[0.0],[600.0],[351.43908005158346]
4663,[7.768591520909929],[2.0],[0.0],[0.0],[600.0],[351.437104899686]
4664,[7.768547945001776],[2.0],[0.0],[0.0],[600.0],[351.43513360399317]
4665,[7.768504454171183],[2.0],[0.0],[0.0],[600.0],[351.4331661570561]
4666,[7.768461048253803],[2.0],[0.0],[0.0],[600.0],[351.43120255144]
4667,[7.7684177270855965],[2.0],[0.0],[0.0],[600.0],[351.42924277972406]
4668,[7.768374490502838],[2.0],[0.0],[0.0],[600.0],[351.4272868345016]
4669,[7.768331338342108],[2.0],[0.0],[0.0],[600.0],[351.4253347083799]
4670,[7.7682882704403],[2.0],[0.0],[0.0],[600.0],[351.42338639398014]
4671,[7.76824528663461],[2.0],[0.0],[0.0],[600.0],[351.4214418839376]
4672,[7.768202386762547],[2.0],[0.0],[0.0],[600.0],[351.4195011709013]
